Date,open,high,low,close,tick_volume
2012-12-12 05:15:00,133120.0,133126.0,133068.0,133098.0,471
2012-12-12 05:30:00,133099.0,133140.0,133072.0,133096.0,394
2012-12-12 05:45:00,133095.0,133123.0,133068.0,133071.0,461
2012-12-12 06:00:00,133077.0,133104.0,133073.0,133096.0,562
2012-12-12 06:15:00,133085.0,133114.0,133082.0,133113.0,462
2012-12-12 06:30:00,133111.0,133186.0,133106.0,133184.0,702
2012-12-12 06:45:00,133185.0,133187.0,133146.0,133176.0,576
2012-12-12 07:00:00,133175.0,133178.0,133130.0,133143.0,683
2012-12-12 07:15:00,133142.0,133155.0,133110.0,133147.0,643
2012-12-12 07:30:00,133150.0,133153.0,133111.0,133145.0,778
2012-12-12 07:45:00,133144.0,133275.0,133134.0,133257.0,1070
2012-12-12 08:00:00,133256.0,133332.0,133236.0,133271.0,958
2012-12-12 08:15:00,133275.0,133279.0,133187.0,133201.0,1145
2012-12-12 08:30:00,133202.0,133287.0,133194.0,133234.0,1360
2012-12-12 08:45:00,133233.0,133264.0,133178.0,133262.0,1054
2012-12-12 09:00:00,133263.0,133396.0,133215.0,133384.0,1432
2012-12-12 09:15:00,133382.0,133499.0,133317.0,133445.0,1449
2012-12-12 09:30:00,133445.0,133541.0,133406.0,133533.0,1255
2012-12-12 09:45:00,133531.0,133662.0,133477.0,133636.0,1391
2012-12-12 10:00:00,133635.0,133691.0,133548.0,133651.0,1425
2012-12-12 10:15:00,133654.0,133665.0,133528.0,133545.0,1363
2012-12-12 10:30:00,133541.0,133652.0,133423.0,133514.0,1450
2012-12-12 10:45:00,133513.0,133609.0,133469.0,133602.0,1071
2012-12-12 11:00:00,133604.0,133752.0,133599.0,133724.0,1345
2012-12-12 11:15:00,133721.0,133819.0,133625.0,133658.0,1214
2012-12-12 11:30:00,133655.0,133750.0,133582.0,133694.0,1226
2012-12-12 11:45:00,133697.0,133735.0,133649.0,133719.0,1160
2012-12-12 12:00:00,133718.0,133740.0,133657.0,133718.0,1095
2012-12-12 12:15:00,133708.0,133764.0,133695.0,133732.0,993
2012-12-12 12:30:00,133730.0,133757.0,133685.0,133732.0,868
2012-12-12 12:45:00,133732.0,133740.0,133699.0,133723.0,893
2012-12-12 13:00:00,133719.0,133739.0,133665.0,133684.0,1093
2012-12-12 13:15:00,133683.0,133755.0,133656.0,133715.0,1153
2012-12-12 13:30:00,133716.0,133850.0,133707.0,133841.0,1313
2012-12-12 13:45:00,133836.0,133843.0,133750.0,133787.0,1235
2012-12-12 14:00:00,133784.0,133873.0,133784.0,133840.0,1077
2012-12-12 14:15:00,133839.0,133846.0,133707.0,133730.0,1300
2012-12-12 14:30:00,133732.0,133789.0,133700.0,133700.0,1133
2012-12-12 14:45:00,133698.0,133797.0,133688.0,133753.0,1172
2012-12-12 15:00:00,133753.0,133778.0,133711.0,133762.0,1090
2012-12-12 15:15:00,133758.0,133789.0,133715.0,133760.0,1045
2012-12-12 15:30:00,133757.0,133762.0,133677.0,133731.0,1199
2012-12-12 15:45:00,133730.0,133731.0,133632.0,133650.0,1159
2012-12-12 16:00:00,133651.0,133666.0,133542.0,133567.0,1252
2012-12-12 16:15:00,133565.0,133648.0,133563.0,133641.0,983
2012-12-12 16:30:00,133640.0,133648.0,133554.0,133559.0,1097
2012-12-12 16:45:00,133560.0,133647.0,133530.0,133635.0,1236
2012-12-12 17:00:00,133636.0,134011.0,133611.0,133940.0,1433
2012-12-12 17:15:00,133936.0,134184.0,133903.0,134182.0,1548
2012-12-12 17:30:00,134183.0,134211.0,134070.0,134125.0,1338
2012-12-12 17:45:00,134123.0,134133.0,134017.0,134018.0,1178
2012-12-12 18:00:00,134019.0,134045.0,133954.0,133958.0,1067
2012-12-12 18:15:00,133960.0,134150.0,133941.0,134042.0,1316
2012-12-12 18:30:00,134044.0,134244.0,133913.0,134183.0,1833
2012-12-12 18:45:00,134180.0,134382.0,134145.0,134357.0,1675
2012-12-12 19:00:00,134358.0,134527.0,134354.0,134509.0,1591
2012-12-12 19:15:00,134512.0,134600.0,134456.0,134461.0,1406
2012-12-12 19:30:00,134458.0,134508.0,134413.0,134428.0,1073
2012-12-12 19:45:00,134430.0,134436.0,134336.0,134423.0,1084
2012-12-12 20:00:00,134424.0,134506.0,134359.0,134502.0,864
2012-12-12 20:15:00,134501.0,134506.0,134297.0,134297.0,855
2012-12-12 20:30:00,134296.0,134317.0,134223.0,134305.0,885
2012-12-12 20:45:00,134303.0,134400.0,134285.0,134386.0,794
2012-12-12 21:00:00,134384.0,134384.0,134208.0,134218.0,677
2012-12-12 21:15:00,134219.0,134246.0,134191.0,134219.0,604
2012-12-12 21:30:00,134218.0,134264.0,134191.0,134216.0,580
2012-12-12 21:45:00,134214.0,134214.0,134137.0,134198.0,556
2012-12-12 22:00:00,134197.0,134291.0,134185.0,134268.0,568
2012-12-12 22:15:00,134267.0,134288.0,134184.0,134287.0,618
2012-12-12 22:30:00,134292.0,134376.0,134283.0,134373.0,567
2012-12-12 22:45:00,134374.0,134444.0,134363.0,134417.0,521
2012-12-12 23:00:00,134416.0,134439.0,134273.0,134285.0,568
2012-12-12 23:15:00,134282.0,134308.0,134202.0,134217.0,698
2012-12-12 23:30:00,134216.0,134254.0,134144.0,134222.0,572
2012-12-12 23:45:00,134221.0,134232.0,134188.0,134211.0,427
2012-12-13 00:00:00,134210.0,134244.0,134198.0,134208.0,574
2012-12-13 00:15:00,134209.0,134219.0,134112.0,134197.0,409
2012-12-13 00:30:00,134198.0,134230.0,134175.0,134212.0,454
2012-12-13 00:45:00,134211.0,134272.0,134206.0,134245.0,412
2012-12-13 01:00:00,134244.0,134313.0,134205.0,134313.0,615
2012-12-13 01:15:00,134312.0,134472.0,134306.0,134437.0,779
2012-12-13 01:30:00,134440.0,134496.0,134396.0,134489.0,727
2012-12-13 01:45:00,134490.0,134516.0,134464.0,134514.0,784
2012-12-13 02:00:00,134513.0,134552.0,134443.0,134473.0,1101
2012-12-13 02:15:00,134474.0,134500.0,134432.0,134477.0,826
2012-12-13 02:30:00,134476.0,134535.0,134460.0,134516.0,710
2012-12-13 02:45:00,134514.0,134524.0,134478.0,134496.0,669
2012-12-13 03:00:00,134495.0,134507.0,134414.0,134417.0,599
2012-12-13 03:15:00,134418.0,134471.0,134412.0,134463.0,488
2012-12-13 03:30:00,134462.0,134492.0,134443.0,134475.0,445
2012-12-13 03:45:00,134476.0,134514.0,134461.0,134513.0,436
2012-12-13 04:00:00,134518.0,134619.0,134518.0,134583.0,624
2012-12-13 04:15:00,134584.0,134808.0,134575.0,134770.0,814
2012-12-13 04:30:00,134771.0,134947.0,134764.0,134863.0,958
2012-12-13 04:45:00,134862.0,134907.0,134807.0,134825.0,814
2012-12-13 05:00:00,134824.0,134867.0,134788.0,134838.0,746
2012-12-13 05:15:00,134840.0,134882.0,134822.0,134833.0,587
2012-12-13 05:30:00,134834.0,134874.0,134802.0,134815.0,524
2012-12-13 05:45:00,134813.0,134847.0,134787.0,134808.0,424
2012-12-13 06:00:00,134813.0,134858.0,134811.0,134850.0,575
2012-12-13 06:15:00,134842.0,134920.0,134836.0,134911.0,636
2012-12-13 06:30:00,134913.0,135015.0,134913.0,134993.0,975
2012-12-13 06:45:00,134996.0,135059.0,134960.0,135039.0,945
2012-12-13 07:00:00,135042.0,135043.0,134957.0,134973.0,815
2012-12-13 07:15:00,134981.0,134982.0,134892.0,134905.0,720
2012-12-13 07:30:00,134903.0,134922.0,134824.0,134893.0,945
2012-12-13 07:45:00,134887.0,134926.0,134831.0,134916.0,861
2012-12-13 08:00:00,134918.0,135012.0,134916.0,134995.0,1127
2012-12-13 08:15:00,134997.0,135004.0,134897.0,134962.0,1055
2012-12-13 08:30:00,134965.0,134967.0,134900.0,134925.0,1019
2012-12-13 08:45:00,134925.0,134930.0,134739.0,134764.0,1097
2012-12-13 09:00:00,134767.0,134781.0,134565.0,134653.0,1473
2012-12-13 09:15:00,134655.0,134852.0,134633.0,134754.0,1506
2012-12-13 09:30:00,134757.0,134760.0,134435.0,134435.0,1453
2012-12-13 09:45:00,134434.0,134535.0,134418.0,134473.0,1619
2012-12-13 10:00:00,134473.0,134598.0,134390.0,134390.0,1418
2012-12-13 10:15:00,134393.0,134427.0,134278.0,134388.0,1416
2012-12-13 10:30:00,134389.0,134416.0,134210.0,134323.0,1460
2012-12-13 10:45:00,134320.0,134417.0,134299.0,134356.0,1290
2012-12-13 11:00:00,134359.0,134369.0,134242.0,134286.0,1222
2012-12-13 11:15:00,134285.0,134333.0,134261.0,134309.0,1199
2012-12-13 11:30:00,134311.0,134355.0,134239.0,134285.0,1129
2012-12-13 11:45:00,134282.0,134520.0,134280.0,134461.0,1221
2012-12-13 12:00:00,134459.0,134475.0,134396.0,134464.0,1048
2012-12-13 12:15:00,134464.0,134464.0,134342.0,134415.0,1197
2012-12-13 12:30:00,134413.0,134489.0,134386.0,134465.0,1138
2012-12-13 12:45:00,134463.0,134575.0,134459.0,134531.0,1160
2012-12-13 13:00:00,134532.0,134735.0,134517.0,134695.0,1161
2012-12-13 13:15:00,134697.0,134798.0,134680.0,134733.0,1073
2012-12-13 13:30:00,134733.0,134733.0,134552.0,134592.0,1049
2012-12-13 13:45:00,134588.0,134775.0,134584.0,134743.0,1209
2012-12-13 14:00:00,134742.0,134756.0,134655.0,134754.0,1239
2012-12-13 14:15:00,134756.0,134778.0,134670.0,134709.0,1215
2012-12-13 14:30:00,134708.0,134839.0,134577.0,134725.0,1383
2012-12-13 14:45:00,134723.0,134723.0,134587.0,134696.0,1224
2012-12-13 15:00:00,134697.0,134759.0,134658.0,134682.0,1207
2012-12-13 15:15:00,134681.0,134715.0,134597.0,134676.0,1331
2012-12-13 15:30:00,134674.0,134737.0,134613.0,134681.0,1372
2012-12-13 15:45:00,134680.0,134734.0,134590.0,134601.0,1297
2012-12-13 16:00:00,134598.0,134819.0,134552.0,134789.0,1438
2012-12-13 16:15:00,134786.0,134832.0,134746.0,134795.0,1481
2012-12-13 16:30:00,134794.0,134892.0,134773.0,134871.0,1431
2012-12-13 16:45:00,134871.0,134902.0,134749.0,134896.0,1359
2012-12-13 17:00:00,134898.0,134898.0,134732.0,134741.0,1450
2012-12-13 17:15:00,134742.0,134794.0,134681.0,134791.0,1293
2012-12-13 17:30:00,134787.0,134809.0,134685.0,134697.0,1299
2012-12-13 17:45:00,134696.0,134760.0,134685.0,134735.0,1104
2012-12-13 18:00:00,134734.0,134740.0,134605.0,134620.0,1076
2012-12-13 18:15:00,134622.0,134627.0,134277.0,134426.0,1507
2012-12-13 18:30:00,134428.0,134429.0,134329.0,134387.0,1076
2012-12-13 18:45:00,134389.0,134492.0,134380.0,134392.0,1013
2012-12-13 19:00:00,134395.0,134490.0,134370.0,134474.0,1082
2012-12-13 19:15:00,134475.0,134580.0,134433.0,134528.0,949
2012-12-13 19:30:00,134528.0,134530.0,134449.0,134469.0,853
2012-12-13 19:45:00,134461.0,134583.0,134431.0,134582.0,737
2012-12-13 20:00:00,134579.0,134649.0,134540.0,134609.0,766
2012-12-13 20:15:00,134610.0,134635.0,134524.0,134634.0,890
2012-12-13 20:30:00,134635.0,134651.0,134589.0,134625.0,630
2012-12-13 20:45:00,134626.0,134658.0,134597.0,134609.0,543
2012-12-13 21:00:00,134610.0,134624.0,134536.0,134552.0,407
2012-12-13 21:15:00,134551.0,134579.0,134538.0,134573.0,476
2012-12-13 21:30:00,134574.0,134718.0,134567.0,134711.0,609
2012-12-13 21:45:00,134713.0,134724.0,134671.0,134677.0,462
2012-12-13 22:00:00,134676.0,134693.0,134639.0,134679.0,505
2012-12-13 22:15:00,134680.0,134717.0,134665.0,134705.0,359
2012-12-13 22:30:00,134706.0,134720.0,134691.0,134709.0,430
2012-12-13 22:45:00,134711.0,134752.0,134706.0,134737.0,368
2012-12-13 23:00:00,134735.0,134758.0,134709.0,134749.0,365
2012-12-13 23:15:00,134748.0,134769.0,134677.0,134690.0,528
2012-12-13 23:30:00,134691.0,134727.0,134680.0,134688.0,472
2012-12-13 23:45:00,134690.0,134694.0,134671.0,134682.0,432
2012-12-14 00:00:00,134681.0,134698.0,134653.0,134675.0,371
2012-12-14 00:15:00,134674.0,134716.0,134663.0,134711.0,393
2012-12-14 00:30:00,134710.0,134800.0,134708.0,134800.0,511
2012-12-14 00:45:00,134801.0,134801.0,134757.0,134788.0,533
2012-12-14 01:00:00,134789.0,134790.0,134701.0,134710.0,727
2012-12-14 01:15:00,134711.0,134717.0,134674.0,134695.0,513
2012-12-14 01:30:00,134696.0,134713.0,134646.0,134668.0,480
2012-12-14 01:45:00,134667.0,134795.0,134662.0,134762.0,738
2012-12-14 02:00:00,134764.0,134857.0,134762.0,134804.0,798
2012-12-14 02:15:00,134805.0,134812.0,134716.0,134771.0,628
2012-12-14 02:30:00,134770.0,134824.0,134765.0,134821.0,639
2012-12-14 02:45:00,134822.0,134846.0,134770.0,134841.0,593
2012-12-14 03:00:00,134842.0,134901.0,134841.0,134896.0,683
2012-12-14 03:15:00,134898.0,134943.0,134894.0,134922.0,653
2012-12-14 03:30:00,134923.0,134942.0,134904.0,134936.0,501
2012-12-14 03:45:00,134937.0,134971.0,134918.0,134967.0,531
2012-12-14 04:00:00,134970.0,135197.0,134964.0,135146.0,1176
2012-12-14 04:15:00,135145.0,135219.0,135121.0,135126.0,734
2012-12-14 04:30:00,135127.0,135220.0,135127.0,135206.0,586
2012-12-14 04:45:00,135207.0,135213.0,135175.0,135184.0,445
2012-12-14 05:00:00,135183.0,135192.0,135136.0,135143.0,570
2012-12-14 05:15:00,135140.0,135179.0,135067.0,135113.0,614
2012-12-14 05:30:00,135116.0,135169.0,135078.0,135089.0,643
2012-12-14 05:45:00,135088.0,135135.0,135084.0,135116.0,492
2012-12-14 06:00:00,135117.0,135179.0,135110.0,135149.0,823
2012-12-14 06:15:00,135152.0,135204.0,135133.0,135192.0,775
2012-12-14 06:30:00,135196.0,135310.0,135185.0,135305.0,1049
2012-12-14 06:45:00,135303.0,135382.0,135255.0,135271.0,1258
2012-12-14 07:00:00,135272.0,135347.0,135235.0,135336.0,1182
2012-12-14 07:15:00,135337.0,135364.0,135307.0,135325.0,1231
2012-12-14 07:30:00,135324.0,135325.0,135056.0,135160.0,1309
2012-12-14 07:45:00,135159.0,135173.0,135034.0,135104.0,1167
2012-12-14 08:00:00,135103.0,135134.0,134936.0,134978.0,1247
2012-12-14 08:15:00,134980.0,135109.0,134955.0,135092.0,1116
2012-12-14 08:30:00,135093.0,135118.0,135001.0,135054.0,1042
2012-12-14 08:45:00,135058.0,135058.0,134961.0,134961.0,1114
2012-12-14 09:00:00,134958.0,135061.0,134877.0,135016.0,1475
2012-12-14 09:15:00,135014.0,135050.0,134908.0,134968.0,1485
2012-12-14 09:30:00,134966.0,135018.0,134930.0,135001.0,1451
2012-12-14 09:45:00,135001.0,135053.0,134960.0,134987.0,1204
2012-12-14 10:00:00,134991.0,135176.0,134932.0,135138.0,1294
2012-12-14 10:15:00,135139.0,135207.0,135099.0,135116.0,1308
2012-12-14 10:30:00,135115.0,135159.0,135097.0,135130.0,1038
2012-12-14 10:45:00,135128.0,135208.0,135108.0,135176.0,1008
2012-12-14 11:00:00,135174.0,135187.0,135105.0,135186.0,1107
2012-12-14 11:15:00,135184.0,135210.0,135091.0,135169.0,1202
2012-12-14 11:30:00,135168.0,135168.0,134896.0,134924.0,1341
2012-12-14 11:45:00,134925.0,135015.0,134896.0,134958.0,1195
2012-12-14 12:00:00,134963.0,135021.0,134883.0,135020.0,1190
2012-12-14 12:15:00,135019.0,135149.0,134981.0,135072.0,1264
2012-12-14 12:30:00,135072.0,135072.0,134954.0,134993.0,1213
2012-12-14 12:45:00,134997.0,135065.0,134972.0,135065.0,1013
2012-12-14 13:00:00,135065.0,135076.0,135008.0,135017.0,1161
2012-12-14 13:15:00,135016.0,135091.0,134993.0,135027.0,1002
2012-12-14 13:30:00,135025.0,135043.0,134889.0,135013.0,1206
2012-12-14 13:45:00,135013.0,135013.0,134847.0,134886.0,1155
2012-12-14 14:00:00,134888.0,134994.0,134885.0,134991.0,971
2012-12-14 14:15:00,134990.0,134990.0,134706.0,134729.0,1217
2012-12-14 14:30:00,134731.0,134771.0,134497.0,134564.0,1618
2012-12-14 14:45:00,134572.0,134727.0,134558.0,134723.0,1230
2012-12-14 15:00:00,134725.0,134730.0,134514.0,134645.0,1345
2012-12-14 15:15:00,134648.0,134739.0,134645.0,134680.0,1233
2012-12-14 15:30:00,134684.0,134686.0,134451.0,134568.0,1472
2012-12-14 15:45:00,134569.0,134622.0,134441.0,134465.0,1305
2012-12-14 16:00:00,134461.0,134488.0,134286.0,134456.0,1575
2012-12-14 16:15:00,134458.0,134585.0,134446.0,134555.0,1532
2012-12-14 16:30:00,134556.0,134635.0,134516.0,134619.0,1427
2012-12-14 16:45:00,134624.0,134693.0,134558.0,134561.0,1409
2012-12-14 17:00:00,134563.0,134786.0,134560.0,134757.0,1495
2012-12-14 17:15:00,134758.0,134793.0,134703.0,134706.0,1430
2012-12-14 17:30:00,134705.0,134809.0,134689.0,134791.0,1280
2012-12-14 17:45:00,134790.0,134827.0,134757.0,134768.0,1074
2012-12-14 18:00:00,134766.0,134887.0,134733.0,134872.0,1458
2012-12-14 18:15:00,134871.0,134985.0,134826.0,134884.0,1448
2012-12-14 18:30:00,134882.0,134945.0,134843.0,134891.0,1144
2012-12-14 18:45:00,134901.0,134947.0,134888.0,134931.0,1019
2012-12-14 19:00:00,134934.0,134939.0,134778.0,134870.0,1120
2012-12-14 19:15:00,134874.0,134932.0,134833.0,134926.0,960
2012-12-14 19:30:00,134928.0,134945.0,134894.0,134943.0,805
2012-12-14 19:45:00,134944.0,134999.0,134930.0,134988.0,928
2012-12-14 20:00:00,134986.0,134987.0,134929.0,134930.0,655
2012-12-14 20:15:00,134927.0,134945.0,134883.0,134885.0,596
2012-12-14 20:30:00,134883.0,134921.0,134855.0,134906.0,621
2012-12-14 20:45:00,134905.0,134942.0,134863.0,134872.0,592
2012-12-14 21:00:00,134876.0,134896.0,134847.0,134868.0,622
2012-12-14 21:15:00,134870.0,134871.0,134800.0,134864.0,559
2012-12-14 21:30:00,134865.0,134915.0,134861.0,134894.0,615
2012-12-14 21:45:00,134895.0,134912.0,134817.0,134898.0,767
2012-12-14 22:00:00,134897.0,134910.0,134865.0,134865.0,488
2012-12-14 22:15:00,134863.0,134894.0,134813.0,134824.0,433
2012-12-14 22:30:00,134825.0,134923.0,134813.0,134906.0,593
2012-12-14 22:45:00,134907.0,135061.0,134899.0,135016.0,887
2012-12-14 23:00:00,135016.0,135017.0,135016.0,135017.0,2
2012-12-17 00:00:00,136149.0,136166.0,136009.0,136048.0,1086
2012-12-17 00:15:00,136039.0,136068.0,135814.0,135907.0,1261
2012-12-17 00:30:00,135910.0,136119.0,135885.0,136083.0,951
2012-12-17 00:45:00,136081.0,136190.0,136063.0,136070.0,836
2012-12-17 01:00:00,136069.0,136077.0,135716.0,135731.0,1170
2012-12-17 01:15:00,135730.0,135862.0,135676.0,135836.0,997
2012-12-17 01:30:00,135835.0,135845.0,135627.0,135635.0,790
2012-12-17 01:45:00,135637.0,135688.0,135519.0,135577.0,1120
2012-12-17 02:00:00,135578.0,135768.0,135562.0,135655.0,954
2012-12-17 02:15:00,135654.0,135703.0,135596.0,135701.0,808
2012-12-17 02:30:00,135707.0,135828.0,135658.0,135797.0,1009
2012-12-17 02:45:00,135794.0,135921.0,135779.0,135849.0,650
2012-12-17 03:00:00,135846.0,135891.0,135744.0,135791.0,814
2012-12-17 03:15:00,135788.0,135789.0,135709.0,135748.0,604
2012-12-17 03:30:00,135750.0,135799.0,135729.0,135729.0,511
2012-12-17 03:45:00,135730.0,135730.0,135649.0,135686.0,561
2012-12-17 04:00:00,135683.0,135692.0,135615.0,135654.0,430
2012-12-17 04:15:00,135653.0,135785.0,135642.0,135771.0,530
2012-12-17 04:30:00,135767.0,135795.0,135657.0,135702.0,524
2012-12-17 04:45:00,135703.0,135750.0,135681.0,135729.0,506
2012-12-17 05:00:00,135728.0,135785.0,135709.0,135771.0,485
2012-12-17 05:15:00,135768.0,135852.0,135753.0,135850.0,514
2012-12-17 05:30:00,135852.0,135880.0,135814.0,135854.0,597
2012-12-17 05:45:00,135855.0,136065.0,135855.0,136015.0,742
2012-12-17 06:00:00,136016.0,136092.0,135951.0,135996.0,1071
2012-12-17 06:15:00,135996.0,136037.0,135976.0,135989.0,805
2012-12-17 06:30:00,135989.0,135993.0,135850.0,135891.0,1197
2012-12-17 06:45:00,135888.0,135950.0,135873.0,135940.0,961
2012-12-17 07:00:00,135938.0,136041.0,135938.0,136014.0,1059
2012-12-17 07:15:00,136013.0,136054.0,135958.0,136044.0,970
2012-12-17 07:30:00,136043.0,136044.0,135961.0,135995.0,868
2012-12-17 07:45:00,135998.0,136008.0,135807.0,135810.0,1036
2012-12-17 08:00:00,135811.0,135825.0,135717.0,135771.0,1235
2012-12-17 08:15:00,135772.0,135877.0,135767.0,135840.0,1150
2012-12-17 08:30:00,135848.0,136030.0,135718.0,136020.0,1418
2012-12-17 08:45:00,136021.0,136086.0,136002.0,136002.0,1297
2012-12-17 09:00:00,135999.0,135999.0,135780.0,135949.0,1669
2012-12-17 09:15:00,135954.0,135990.0,135819.0,135881.0,1384
2012-12-17 09:30:00,135880.0,135925.0,135752.0,135760.0,1309
2012-12-17 09:45:00,135759.0,135810.0,135710.0,135764.0,1383
2012-12-17 10:00:00,135765.0,135768.0,135582.0,135641.0,1425
2012-12-17 10:15:00,135641.0,135664.0,135481.0,135608.0,1458
2012-12-17 10:30:00,135608.0,135650.0,135554.0,135602.0,1332
2012-12-17 10:45:00,135601.0,135720.0,135592.0,135666.0,1291
2012-12-17 11:00:00,135669.0,135689.0,135594.0,135649.0,1227
2012-12-17 11:15:00,135647.0,135658.0,135431.0,135482.0,1622
2012-12-17 11:30:00,135484.0,135746.0,135462.0,135691.0,1392
2012-12-17 11:45:00,135691.0,135723.0,135601.0,135673.0,1287
2012-12-17 12:00:00,135674.0,135675.0,135570.0,135592.0,1297
2012-12-17 12:15:00,135589.0,135621.0,135502.0,135602.0,1122
2012-12-17 12:30:00,135600.0,135677.0,135560.0,135676.0,1149
2012-12-17 12:45:00,135678.0,135695.0,135596.0,135660.0,1233
2012-12-17 13:00:00,135659.0,135792.0,135628.0,135737.0,1107
2012-12-17 13:15:00,135741.0,135897.0,135732.0,135878.0,1147
2012-12-17 13:30:00,135881.0,135895.0,135802.0,135844.0,1125
2012-12-17 13:45:00,135843.0,135906.0,135813.0,135881.0,1166
2012-12-17 14:00:00,135879.0,135960.0,135864.0,135911.0,1323
2012-12-17 14:15:00,135913.0,135992.0,135883.0,135902.0,1346
2012-12-17 14:30:00,135891.0,135956.0,135831.0,135862.0,1361
2012-12-17 14:45:00,135864.0,135867.0,135641.0,135655.0,1221
2012-12-17 15:00:00,135659.0,135749.0,135654.0,135703.0,1218
2012-12-17 15:15:00,135702.0,135735.0,135588.0,135629.0,1220
2012-12-17 15:30:00,135628.0,135717.0,135596.0,135711.0,1429
2012-12-17 15:45:00,135711.0,135717.0,135600.0,135680.0,1466
2012-12-17 16:00:00,135682.0,135797.0,135645.0,135651.0,1410
2012-12-17 16:15:00,135653.0,135688.0,135560.0,135578.0,1441
2012-12-17 16:30:00,135580.0,135691.0,135575.0,135616.0,1355
2012-12-17 16:45:00,135616.0,135709.0,135589.0,135648.0,1448
2012-12-17 17:00:00,135646.0,135667.0,135585.0,135596.0,1395
2012-12-17 17:15:00,135597.0,135619.0,135565.0,135592.0,1171
2012-12-17 17:30:00,135588.0,135697.0,135549.0,135689.0,1253
2012-12-17 17:45:00,135692.0,135700.0,135591.0,135596.0,1064
2012-12-17 18:00:00,135598.0,135761.0,135598.0,135700.0,1207
2012-12-17 18:15:00,135694.0,135745.0,135669.0,135741.0,912
2012-12-17 18:30:00,135740.0,135772.0,135715.0,135756.0,750
2012-12-17 18:45:00,135748.0,135758.0,135651.0,135695.0,688
2012-12-17 19:00:00,135694.0,135767.0,135686.0,135740.0,745
2012-12-17 19:15:00,135742.0,135779.0,135654.0,135678.0,898
2012-12-17 19:30:00,135679.0,135719.0,135679.0,135708.0,784
2012-12-17 19:45:00,135709.0,135724.0,135684.0,135697.0,720
2012-12-17 20:00:00,135705.0,135729.0,135668.0,135698.0,452
2012-12-17 20:15:00,135699.0,135704.0,135667.0,135684.0,629
2012-12-17 20:30:00,135683.0,135699.0,135659.0,135693.0,536
2012-12-17 20:45:00,135694.0,135777.0,135680.0,135777.0,619
2012-12-17 21:00:00,135779.0,135812.0,135741.0,135809.0,518
2012-12-17 21:15:00,135810.0,135821.0,135741.0,135753.0,516
2012-12-17 21:30:00,135755.0,135771.0,135725.0,135749.0,443
2012-12-17 21:45:00,135750.0,135825.0,135745.0,135822.0,480
2012-12-17 22:00:00,135823.0,135847.0,135801.0,135824.0,593
2012-12-17 22:15:00,135825.0,135900.0,135821.0,135859.0,445
2012-12-17 22:30:00,135860.0,135873.0,135821.0,135834.0,390
2012-12-17 22:45:00,135833.0,135900.0,135833.0,135896.0,441
2012-12-17 23:00:00,135895.0,135912.0,135863.0,135912.0,404
2012-12-17 23:15:00,135912.0,135923.0,135837.0,135865.0,445
2012-12-17 23:30:00,135867.0,135876.0,135807.0,135825.0,303
2012-12-17 23:45:00,135822.0,135840.0,135794.0,135837.0,490
2012-12-18 00:00:00,135839.0,135853.0,135816.0,135848.0,523
2012-12-18 00:15:00,135849.0,135889.0,135843.0,135859.0,373
2012-12-18 00:30:00,135860.0,135889.0,135855.0,135881.0,298
2012-12-18 00:45:00,135883.0,135970.0,135881.0,135947.0,482
2012-12-18 01:00:00,135946.0,135969.0,135875.0,135882.0,642
2012-12-18 01:15:00,135881.0,135925.0,135847.0,135907.0,445
2012-12-18 01:30:00,135908.0,135915.0,135821.0,135826.0,580
2012-12-18 01:45:00,135825.0,135926.0,135809.0,135825.0,748
2012-12-18 02:00:00,135824.0,135876.0,135808.0,135848.0,770
2012-12-18 02:15:00,135851.0,136018.0,135846.0,135937.0,952
2012-12-18 02:30:00,135936.0,135975.0,135863.0,135934.0,736
2012-12-18 02:45:00,135936.0,136035.0,135913.0,136024.0,622
2012-12-18 03:00:00,136025.0,136047.0,135988.0,136000.0,551
2012-12-18 03:15:00,136002.0,136100.0,135974.0,136083.0,837
2012-12-18 03:30:00,136084.0,136096.0,136048.0,136078.0,597
2012-12-18 03:45:00,136079.0,136083.0,135996.0,136002.0,516
2012-12-18 04:00:00,136003.0,136052.0,135990.0,136047.0,541
2012-12-18 04:15:00,136046.0,136132.0,136041.0,136124.0,565
2012-12-18 04:30:00,136123.0,136216.0,136111.0,136212.0,732
2012-12-18 04:45:00,136211.0,136283.0,136209.0,136256.0,758
2012-12-18 05:00:00,136258.0,136297.0,136228.0,136263.0,530
2012-12-18 05:15:00,136264.0,136265.0,136106.0,136138.0,785
2012-12-18 05:30:00,136136.0,136219.0,136129.0,136189.0,624
2012-12-18 05:45:00,136186.0,136243.0,136173.0,136202.0,545
2012-12-18 06:00:00,136211.0,136219.0,136147.0,136179.0,843
2012-12-18 06:15:00,136178.0,136196.0,136139.0,136146.0,639
2012-12-18 06:30:00,136142.0,136180.0,136112.0,136150.0,916
2012-12-18 06:45:00,136156.0,136198.0,136124.0,136198.0,684
2012-12-18 07:00:00,136199.0,136254.0,136175.0,136226.0,723
2012-12-18 07:15:00,136223.0,136272.0,136117.0,136139.0,888
2012-12-18 07:30:00,136139.0,136163.0,136111.0,136130.0,698
2012-12-18 07:45:00,136134.0,136161.0,136094.0,136122.0,828
2012-12-18 08:00:00,136124.0,136128.0,135962.0,135984.0,1202
2012-12-18 08:15:00,135985.0,136058.0,135967.0,135992.0,933
