pair,hour,hold,side,dow,n_tr,mean_tr,t_tr,n_te,mean_te,t_te,n,mean
EURUSD,4,24,-1,,1578,0.5176806083650207,0.34127422778863553,820,0.4978048780487926,0.3129356314233176,2398,0.5108840700583872
EURUSD,5,24,1,,1525,-1.09724590163932,-0.7064614352437315,821,-0.8889159561510463,-0.5657044806604803,2346,-1.0243393009377546
EURUSD,5,24,-1,,1525,0.6972459016393194,0.44892155865334954,821,0.48891595615104644,0.3111452158634134,2346,0.6243393009377542
EURUSD,6,24,1,,1529,-0.5739045127534387,-0.3690613813356657,808,-0.3206683168316307,-0.20226319134896498,2337,-0.48635002139493594
EURUSD,6,24,-1,,1529,0.17390451275343755,0.11183295874319643,808,-0.07933168316837018,-0.05003886748544768,2337,0.08635002139493492
EURUSD,7,24,1,,1580,-0.5558860759493226,-0.35655253559754185,821,-0.42241169305726634,-0.2742088394145841,2401,-0.5102457309454166
EURUSD,7,24,-1,,1580,0.1558860759493226,0.09998735001441025,821,0.022411693057265855,0.01454856587437228,2401,0.11024573094541648
EURUSD,8,24,1,,1580,-0.8954430379746575,-0.5781386791175582,820,-0.4718292682926717,-0.3070950214775638,2400,-0.7507083333333123
EURUSD,8,24,-1,,1580,0.4954430379746566,0.31988051881058327,820,0.07182926829267167,0.04675083164907237,2400,0.35070833333331175
EURUSD,9,24,1,,1580,-0.7894936708860993,-0.5063888905170647,820,-0.5754878048780376,-0.37337944623435143,2400,-0.7163750000000115
EURUSD,9,24,-1,,1580,0.3894936708860983,0.24982501460975653,820,0.17548780487803753,0.11385738994092132,2400,0.3163750000000109
EURUSD,10,24,1,,1579,-0.8823939202026737,-0.5722181825101438,820,-0.4947560975609422,-0.3213523335604795,2399,-0.7498957899124612
EURUSD,10,24,-1,,1579,0.48239392020267247,0.3128246534256664,820,0.0947560975609417,0.06154566506690166,2399,0.3498957899124602
EURUSD,11,24,1,,1579,-1.0386320455984723,-0.6813774539109695,820,-0.48634146341461826,-0.32112870686248196,2399,-0.8498541058774384
EURUSD,11,24,-1,,1579,0.6386320455984718,0.41896403934379134,820,0.08634146341461774,0.057010813555316314,2399,0.44985410587743785
EURUSD,12,24,1,,1580,-1.0708860759493681,-0.7020649972632081,820,-0.6018292682926523,-0.3978623501809059,2400,-0.9106249999999904
EURUSD,12,24,-1,,1580,0.6708860759493668,0.4398279533682031,820,0.20182926829265146,0.13342698876379536,2400,0.510624999999989
EURUSD,13,24,1,,1583,-1.0216045483259615,-0.6590676347057554,823,-0.6733900364519858,-0.44543555398922247,2406,-0.9024937655860272
EURUSD,13,24,-1,,1583,0.621604548325961,0.40101567681824263,823,0.2733900364519854,0.18084265544491296,2406,0.5024937655860267
EURUSD,14,24,1,,1583,-1.0354390397978623,-0.6701274803898593,823,-0.6336573511542924,-0.42608165093686456,2406,-0.8980049875311714
EURUSD,14,24,-1,,1583,0.635439039797862,0.4112508282131433,823,0.23365735115429279,0.15711505556117836,2406,0.49800498753117145
EURUSD,15,24,1,,1585,-0.9482649842271079,-0.6196977778066309,823,-0.7154313487241822,-0.47986109738881766,2408,-0.8686877076411829
EURUSD,15,24,-1,,1585,0.5482649842271068,0.35829498929737347,823,0.31543134872418177,0.2115691930742823,2408,0.46868770764118184
EURUSD,16,24,1,,1587,-1.047826086956551,-0.6881361769824177,823,-0.7755771567436587,-0.5076126310335283,2410,-0.9548547717842646
EURUSD,16,24,-1,,1587,0.6478260869565506,0.42544518825884625,823,0.37557715674365827,0.2458139812822678,2410,0.5548547717842642
EURUSD,17,24,1,,1587,-1.2497794580970238,-0.836419352456539,823,-0.7038882138517264,-0.46667216241740933,2410,-1.0633609958506007
EURUSD,17,24,-1,,1587,0.8497794580970235,0.5687179281652122,823,0.3038882138517257,0.20147541484651488,2410,0.6633609958506003
EURUSD,18,24,1,,1587,-1.1754883427851377,-0.7851884192743289,823,-0.823329283110592,-0.5622005962321367,2410,-1.0552282157676474
EURUSD,18,24,-1,,1587,0.7754883427851366,0.5180012798718407,823,0.42332928311059204,0.2890653596919734,2410,0.6552282157676469
EURUSD,19,24,1,,1587,-1.2460617517328312,-0.8224395625236455,823,-0.7764277035236797,-0.5163806462070988,2410,-1.085684647302901
EURUSD,19,24,-1,,1587,0.8460617517328299,0.558427105234133,823,0.37642770352368005,0.2503516810562696,2410,0.6856846473029005
EURUSD,20,24,1,,1587,-1.1558286074354212,-0.7605957787637572,823,-0.7008505467800633,-0.45312246727282424,2410,-1.000456431535272
EURUSD,20,24,-1,,1587,0.7558286074354205,0.4973748223448342,823,0.30085054678006257,0.1945095750637118,2410,0.6004564315352713
EURUSD,21,24,1,,1587,-1.2514177693761401,-0.8117534487162262,823,-0.6425273390036473,-0.4062639692408228,2410,-1.0434854771783968
EURUSD,21,24,-1,,1587,0.8514177693761392,0.5522866364075261,823,0.24252733900364667,0.15334774633220208,2410,0.643485477178396
EURUSD,22,24,1,,1587,-1.1699432892249537,-0.7702401609230226,822,-0.5689781021898005,-0.37084270560159527,2409,-0.9648816936488244
EURUSD,22,24,-1,,1587,0.7699432892249533,0.5068974269574198,822,0.16897810218980028,0.11013481250388217,2409,0.5648816936488238
EURUSD,23,24,1,,1587,-1.1448645242596136,-0.751519651261089,822,-0.90243309002429,-0.5956716548989769,2409,-1.0621419676214086
EURUSD,23,24,-1,,1587,0.7448645242596132,0.48894896788801506,822,0.5024330900242896,0.3316424824390245,2409,0.6621419676214081
GBPUSD,0,1,1,,1586,0.03543505674656555,0.07323597745775604,825,-0.6179393939393734,-0.8313317732363674,2411,-0.18813770219822898
GBPUSD,0,1,-1,,1586,-0.43543505674656535,-0.8999424560904361,825,0.21793939393937328,0.29320018208687654,2411,-0.21186229780177093
GBPUSD,1,1,1,,1586,0.6268600252207022,1.6511596044988366,825,0.06448484848481857,0.11192229668976596,2411,0.4344255495644998
GBPUSD,1,1,-1,,1586,-1.026860025220702,-2.704766175705864,825,-0.4644848484848186,-0.806177144577734,2411,-0.8344255495644998
GBPUSD,2,1,1,,1583,-0.25893872394187567,-0.6751987468168765,825,-0.021818181818136963,-0.04870316419878126,2408,-0.1776993355481529
GBPUSD,2,1,-1,,1583,-0.14106127605812427,-0.3678260067436442,825,-0.37818181818186325,-0.844188179447378,2408,-0.22230066445184715
GBPUSD,3,1,1,,1580,0.5849999999998995,1.748478905743823,825,-1.0814545454546114,-2.3211609050697573,2405,0.013347193347104724
GBPUSD,3,1,-1,,1580,-0.9849999999998994,-2.944020037876557,825,0.6814545454546113,1.4626279543042635,2405,-0.4133471933471047
GBPUSD,4,1,1,,1578,-0.1314955640050696,-0.4295453292890902,822,0.5379562043795612,1.2415459082737232,2400,0.09779166666666644
GBPUSD,4,1,-1,,1578,-0.26850443599493024,-0.8771005109387358,822,-0.9379562043795615,-2.164703517139398,2400,-0.4977916666666664
GBPUSD,5,1,1,,1522,-1.1653088042049404,-5.340667585540657,822,-0.8885644768856416,-2.5234104752848467,2344,-1.0682593856654936
