entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
06:00,11:15,2184,0.9654990842490785,55.082417582417584,1437,0.7892136395267906,0.9774624446861304,747,1.3046184738955682,1.706165050321889
06:00,11:30,2185,1.0325095347063378,55.10297482837528,1438,0.8535176170607417,0.9851977813378638,747,1.3770749665328001,1.7859011309722659
06:00,11:45,2184,0.9447000915750896,54.07509157509157,1437,0.4875260960334015,0.4537828966088534,747,1.8241633199464486,2.3155840994094556
06:30,08:00,2192,0.43423813868612243,53.23905109489051,1445,-0.07600346020761307,-0.24566666292853032,747,1.4212516733600815,2.5480486801092455
06:30,08:15,2192,0.7795088199513299,56.34124087591241,1445,0.15161476355247336,0.4420970345126733,747,1.9941097724230126,3.928325198057662
06:30,08:30,2192,0.9796342761557207,56.15875912408759,1445,0.3278604382929671,0.7884359726113015,747,2.2404283801874194,4.828131840169245
06:30,08:45,2192,1.274901155717746,57.34489051094891,1445,0.6398673587081722,1.482133360057118,747,2.503313253012035,5.065669789260439
06:30,09:00,2192,0.8293377433089975,55.65693430656934,1445,0.013016147635518074,0.02807609581599848,747,2.4084337349397567,4.5489928655635845
06:30,09:15,2191,0.9369884375475314,54.86079415791876,1444,0.21855378578023021,0.42944374911405614,747,2.3257697456492483,4.442203037169375
06:30,09:30,2191,0.809573254221798,54.769511638521216,1444,0.12020429362878952,0.22757951258735507,747,2.1421686746987785,3.864738947823881
06:30,09:45,2191,1.1593260307317717,55.72797809219534,1444,0.4369863804247375,0.7871262069299888,747,2.555655957161969,4.251359858634153
06:30,10:00,2191,0.7588201734367738,54.632587859424916,1444,0.14435595567865103,0.24235451614995743,747,1.9466198125836662,3.0340686395031233
06:30,10:15,2191,0.28492317054616895,53.99361022364217,1444,-0.23946214219760403,-0.3448304693998351,747,1.2985943775100353,1.922278500940768
06:30,10:30,2191,0.2823710634413412,53.08078502966682,1444,-0.17515581717452725,-0.25645390568283216,747,1.1668005354752284,1.6345474067348171
06:30,10:45,2191,0.22311729803740996,53.582838886353265,1444,-0.06894044321331172,-0.09838273630044066,747,0.787684069611763,1.0728076696391824
06:30,11:00,2191,0.34364065114862286,54.769511638521216,1444,-0.11525854108957496,-0.15425105452883903,747,1.230722891566237,1.7015254872336818
06:30,11:15,2191,-0.12151224707136585,53.40027384755819,1444,-0.6395833333333405,-0.7921721259656771,747,0.8799531459169753,1.1598961220497395
06:30,11:30,2192,-0.06640815085158283,52.87408759124088,1445,-0.5930911188004588,-0.68094011143486,747,0.952409638554207,1.2554878052784466
06:30,11:45,2191,-0.14624220295147863,53.26335006846189,1444,-0.9458737303785862,-0.868074153971506,747,1.3994979919678556,1.8046365431746467
07:00,08:00,2400,0.9453437499999935,56.625,1580,0.410617088607592,1.4434933584232585,820,1.9756707317073026,3.9910474108090646
07:00,08:15,2400,1.3143680555555521,58.62500000000001,1580,0.5050210970464041,1.5243776837216805,820,2.8738414634146427,6.073774268731983
07:00,08:30,2400,1.4319826388888957,60.25,1580,0.4788818565400862,1.1746839105067535,820,3.268445121951236,7.292944576710954
07:00,08:45,2400,1.7293576388888807,59.08333333333333,1580,0.7660337552742484,1.8093089182515605,820,3.585518292682928,7.783921351270128
07:00,09:00,2400,1.2861701388888884,57.41666666666667,1580,0.18511603375526667,0.414950178646326,820,3.4077134146341588,6.95183481228572
07:00,09:15,2399,1.3540398777268252,57.19049604001667,1579,0.3503113785095999,0.7061413194496995,820,3.286829268292677,6.6723214818523955
07:00,09:30,2399,1.2483951646519271,56.06502709462276,1579,0.24441101963266337,0.4802669945024029,820,3.18167682926829,6.205299222139445
07:00,09:45,2399,1.551629151035149,57.690704460191746,1579,0.5110249102807609,0.946606744453608,820,3.555426829268294,6.407813579739565
07:00,10:00,2399,1.1409337223843197,56.60691954981242,1579,0.22816656111461314,0.3971229430844805,820,2.898567073170742,4.860263765215186
