pair,hour,hold,n,mean,t,n_tr,t_tr,n_te,t_te,win
GBPJPY,10,8,2399,2.9535303123070222,2.400833702340619,1578,2.095703475096932,821,1.1884510850745995,52.27177990829512
GBPJPY,11,8,2401,1.8794069661049746,1.5256834889547943,1580,1.7485436295012153,821,-0.11233663158679104,51.35360266555602
GBPJPY,12,8,2401,0.9055627345348392,0.7242279954819495,1580,0.7978935881134942,821,0.023808695075140975,49.85422740524781
GBPJPY,13,8,2407,0.9480543601159899,0.7322640620881676,1583,0.7852847233389209,824,0.08285358835879221,49.771499792272536
GBPJPY,14,8,2407,0.19512540290780928,0.143910720412191,1583,0.06441066927909811,824,0.1802678978408227,49.60531782301621
GBPJPY,15,8,2409,0.8226665633843274,0.568866811851698,1585,0.9638811470784661,824,-0.5726739523780794,50.850975508509755
GBPJPY,16,8,2411,1.5350230848554596,1.044476097967378,1587,1.2626551483129094,824,-0.07600170725034584,52.965574450435504
GBPJPY,17,8,2411,1.0873665108198185,0.7453027147426797,1587,1.1675272609409824,824,-0.501700004958699,50.7673164661966
GBPJPY,18,8,2411,-0.3380171474133375,-0.24204939034667636,1587,0.17528049658047554,824,-0.7547195982696885,48.98382413936126
GBPJPY,19,8,2411,0.028843076560130104,0.02153929181282029,1587,0.20025768977014055,824,-0.2901406762802419,48.61053504769805
GBPJPY,20,8,2411,-0.04291138217062648,-0.03299991887689404,1587,-0.1644143505023982,824,0.20699435958939205,50.145167980091244
GBPJPY,21,8,2412,-0.6618121431246338,-0.5331032959539876,1588,-0.44656675311370103,824,-0.29192193207521505,49.75124378109453
GBPJPY,22,8,2410,-0.111961740917154,-0.09743040302176308,1587,-0.22147846619520828,823,0.1894675372313299,49.25311203319502
GBPJPY,23,8,2411,0.03182938929354242,0.02934050223666545,1588,-1.499401433171934,823,2.814175497075734,49.39858979676483
GBPJPY,0,12,2411,-0.7987511462547562,-0.5635746605712385,1587,-0.955654233891386,824,0.6953159493980715,48.02986312733306
GBPJPY,1,12,2411,-0.19033140340945334,-0.1327550359131589,1587,-0.5471811116017218,824,0.9299984022039146,48.23724595603484
GBPJPY,2,12,2408,1.0245651773231175,0.7221064025155609,1584,0.2303314285480061,824,1.3524578694056966,48.380398671096344
GBPJPY,3,12,2404,0.7808827902716413,0.5935313939381928,1580,0.07712374108871942,824,1.2687342535732093,48.0865224625624
GBPJPY,4,12,2398,1.091712322369238,0.7980604955283971,1578,0.693845548305071,820,0.40279704511766645,49.12427022518766
GBPJPY,5,12,2341,2.4097921404149747,1.7382665040364214,1520,1.2056722138423643,821,1.5354226444617423,49.6369073045707
GBPJPY,6,12,2342,0.1301349617876844,0.08841084478607124,1533,0.6006848541619018,809,-1.0627706600604292,48.29205807002562
GBPJPY,7,12,2401,0.3480150722312226,0.2244199403634574,1580,1.2781301928122557,821,-2.2537997303255315,48.89629321116202
GBPJPY,8,12,2400,2.168596461929971,1.3297867937400014,1579,1.5685774410799864,821,-0.2652897629414189,49.666666666666664
GBPJPY,9,12,2400,2.780763128596643,1.747585907492823,1579,1.4866905382999114,821,0.9430575264832232,50.708333333333336
GBPJPY,10,12,2399,2.366143738573006,1.4505765352247677,1578,1.2491084145952622,821,0.7472831540559006,50.06252605252188
GBPJPY,11,12,2401,2.1024923733557346,1.2725403311291117,1580,1.664744399957797,821,-0.48985062325067275,50.68721366097459
GBPJPY,12,12,2401,2.195245392930927,1.331819613177954,1580,1.6002012874288711,821,-0.12929765956230915,50.97875885047897
GBPJPY,13,12,2407,1.8235148596588435,1.0756894753816335,1583,1.300068207597632,824,-0.10282095060105172,50.103863730785214
GBPJPY,14,12,2407,0.5262568621514914,0.30955773773623607,1583,0.5729703296902755,824,-0.3627790039513771,49.72995429995846
GBPJPY,15,12,2409,0.7310940750474193,0.43302061151713067,1585,0.6878218878321537,824,-0.3228220943916267,49.356579493565796
GBPJPY,16,12,2411,0.37387432035664486,0.22213468984338583,1587,0.09575374517953644,824,0.27437001094884134,50.4769805060141
GBPJPY,17,12,2411,-0.2853956920863545,-0.1788292381424869,1587,0.05522743798454453,824,-0.44215806971420957,49.68892575694733
GBPJPY,18,12,2411,-0.6686806360929914,-0.4404222529474732,1587,-0.5718936661902013,824,0.10098249598256251,49.440066362505185
GBPJPY,19,12,2411,0.30108294748233394,0.20205751877585687,1587,-0.7097637939654418,824,1.6674261090980587,50.43550394027374
GBPJPY,20,12,2410,-0.7022579640727407,-0.49108411201095115,1587,-0.8587747374630658,823,0.46692208004577407,50.24896265560166
GBPJPY,21,12,2411,-1.302110748079734,-0.9215574525390318,1588,-0.7637315329659802,823,-0.5213794299976171,49.025300705101614
GBPJPY,22,12,2409,-0.9660831769243351,-0.724067388167063,1587,-0.5198025163851832,822,-0.5530317322368208,48.692403486924036
GBPJPY,23,12,2410,-0.7074861798403783,-0.5439925612801474,1588,-1.099473248249202,822,0.8199735847570278,48.29875518672199
AUDJPY,0,1,2412,-0.10100510597147737,-0.3403986542866558,1587,-0.7085892300843221,825,0.46200881858983933,48.0514096185738
AUDJPY,1,1,2412,-0.3643550230527458,-1.540088911447966,1587,-1.0129760096400175,825,-1.353839756118769,47.42951907131012
AUDJPY,2,1,2408,-0.23962072114037386,-1.049949712957817,1583,-0.7643730009509484,825,-0.8301308133737607,46.96843853820598
AUDJPY,3,1,2406,-0.319408930572502,-1.448340030290337,1581,-2.019207540911607,825,0.5656035611625053,46.71654197838737
AUDJPY,4,1,2399,-0.3430250327375527,-1.5829694870029778,1578,-1.0245656720215155,821,-1.4292942013003171,47.102959566486035
AUDJPY,5,1,2341,0.3241086814916144,1.7368988567387769,1519,0.04485035348119448,822,3.1891253189460693,52.0717642033319
AUDJPY,6,1,2343,-0.2536365284578357,-1.3194009653957326,1533,-0.6892904554167647,810,-1.580027628563688,46.9910371318822
AUDJPY,7,1,2401,-0.5209187268163059,-2.1220332163096574,1580,-0.9287869025504984,821,-2.0989026961216575,44.93960849645981
AUDJPY,8,1,2401,-0.7107979438092241,-2.716060444764015,1580,-0.16353660830736408,821,-5.192044155756208,46.1057892544773
AUDJPY,9,1,2401,-0.019169455679295185,-0.057247304776707975,1580,-1.0681552692263427,821,1.883997700566863,47.73011245314452
AUDJPY,10,1,2400,-0.01582144096319695,-0.04397770753493671,1579,-0.2838926404845479,821,0.3437565747266277,48.70833333333333
AUDJPY,11,1,2401,0.13426661262558615,0.41900045675835174,1580,1.23878130362311,821,-1.8541671169264142,47.521865889212826
AUDJPY,12,1,2403,-0.09418837812505283,-0.3534065758104734,1582,-0.4217395759048886,821,0.07053362843870334,47.06616729088639
AUDJPY,13,1,2408,-0.013208761007469339,-0.057026587050976976,1584,0.21042710621168695,824,-0.5758035015695285,48.214285714285715
AUDJPY,14,1,2408,-0.7141639105091488,-3.214483379932787,1584,-2.9778804439631803,824,-1.2754121006024832,45.7641196013289
AUDJPY,15,1,2409,-0.45830680833554893,-1.7537978431350163,1585,-1.0228941921703967,824,-1.7176000585193807,46.782897467828974
AUDJPY,16,1,2410,-0.5438653552093728,-1.9236571753104035,1586,-1.2800364856313171,824,-1.6589898621210242,47.38589211618257
AUDJPY,17,1,2411,0.056254703098751364,0.2049965316989462,1587,0.5513144399081462,824,-0.5231396971900832,48.77644131065948
AUDJPY,18,1,2412,-0.1860797328371509,-0.763904661533314,1588,-0.8478567650984236,824,-0.046070526786096175,49.04643449419569
AUDJPY,19,1,2412,-0.39068172288691105,-1.8598704989604669,1588,-2.3675392442491394,824,0.37289048503751626,48.54892205638474
AUDJPY,20,1,2412,-0.5415523696530568,-2.441611231163377,1588,-1.6006525991576952,824,-2.1154539392482374,46.434494195688224
AUDJPY,21,1,2411,0.017474114131510093,0.0657289183736722,1587,0.5078666905266035,824,-0.7376646223254505,49.39858979676483
AUDJPY,22,1,2410,0.2764251012221621,0.9117571495779958,1587,2.3139406053592184,823,-2.2465405887134615,50.66390041493776
AUDJPY,23,1,2411,0.2335255450730436,0.7493121291248641,1588,1.1807006757261573,823,-0.4422143696700943,49.31563666528411
AUDJPY,0,2,2412,-0.2884944573824355,-0.7893668667710537,1587,-0.8559715724063619,825,-0.09753319324123517,46.93200663349917
AUDJPY,1,2,2412,-0.40727555190980247,-1.24940007696499,1587,-0.8347445648577525,825,-1.0908686085887942,47.42951907131012
AUDJPY,2,2,2408,-0.37263845224752756,-1.1696385278765729,1583,-1.5518005814902835,825,0.3580041224645192,47.674418604651166
AUDJPY,3,2,2406,-0.48291594925806997,-1.6002478518316283,1581,-1.7809463617710342,825,-0.1573931223933462,47.0906068162926
AUDJPY,4,2,2399,-0.03657111591275133,-0.12860181237324225,1578,-1.062752433678677,821,1.765867727027242,50.187578157565646
AUDJPY,5,2,2341,1.3084907504244878,4.4401617414232195,1519,1.8345731770699978,822,5.688313679241378,55.70269115762495
AUDJPY,6,2,2342,-0.18173866900295027,-0.5739278438552022,1533,-0.059186969186497455,809,-0.8214406622063957,46.199829205807
AUDJPY,7,2,2401,-1.033299344511402,-3.084584552590303,1580,-0.23624280026315891,821,-5.6627859358338855,43.731778425655975
AUDJPY,8,2,2401,-0.5488345381807286,-1.3339361699228327,1580,-0.6344105234829734,821,-1.6047966482945923,48.27155351936693
AUDJPY,9,2,2401,0.14954113862060034,0.30123002251062886,1580,-0.6738156136359215,821,1.7145708131843374,47.60516451478551
AUDJPY,10,2,2400,0.3146904514069475,0.6368854426325609,1579,0.9232133394014146,821,-0.44610224265601633,47.95833333333333
AUDJPY,11,2,2401,0.23892056386011168,0.5592317202095459,1580,0.9871150734363198,821,-0.9552016513388353,47.64681382757184
AUDJPY,12,2,2403,0.08228491665874225,0.2316453172779387,1582,0.2003720057165823,821,0.11874791060336885,47.14939658759884
AUDJPY,13,2,2408,-0.5332696814834036,-1.6150994154245852,1584,-1.3827024131925414,824,-0.8394249935906349,47.176079734219265
AUDJPY,14,2,2408,-0.9575637014169591,-2.7550383456259055,1584,-2.1914049393728905,824,-1.7081382986237095,46.262458471760795
AUDJPY,15,2,2409,-0.8000507275054631,-2.0898071420220465,1585,-1.230046890562783,824,-2.1204119408580584,47.820672478206724
AUDJPY,16,2,2410,-0.3013821627009127,-0.765122082131968,1586,-0.20561422517622674,824,-1.1977100576981068,48.00829875518672
AUDJPY,17,2,2411,0.07708841905523092,0.21145850522616444,1587,0.26583294826681136,824,-0.0365658886918673,49.440066362505185
AUDJPY,18,2,2412,-0.3749787028219032,-1.156286553699816,1588,-1.6878827705293178,824,0.656595273324019,48.59038142620232
AUDJPY,19,2,2412,-0.7348045734686538,-2.4826154746107294,1588,-2.4249082689660764,824,-0.7972298239846387,46.84908789386401
AUDJPY,20,2,2412,-0.3422258006660158,-0.9713517675370917,1588,-0.2501920301093478,824,-1.448926930611862,47.42951907131012
AUDJPY,21,2,2411,0.48654507604403774,1.1897671240858971,1587,2.3860336916078175,824,-1.860218817461561,51.22355868934052
AUDJPY,22,2,2410,0.69683360493394,1.6355436217744652,1587,2.8785125406451444,823,-1.4242231506543948,50.788381742738586
AUDJPY,23,2,2411,0.3118457811456803,0.7344005645633328,1588,0.7005614820761202,823,0.26342354551536157,48.23724595603484
AUDJPY,0,3,2412,-0.3314149862394918,-0.7776568941519428,1587,-0.8057543139028831,825,-0.14871641619331902,47.01492537313433
AUDJPY,1,3,2412,-0.5414896131051636,-1.3572711257601364,1587,-1.481853271528307,825,-0.14180186074141052,48.09286898839137
AUDJPY,2,3,2408,-0.5390864159128386,-1.4006777975292923,1583,-1.524973796142523,825,-0.16403952449940937,46.22093023255814
AUDJPY,3,3,2406,-0.1794653619585595,-0.502505320328717,1581,-1.7266613743858976,825,1.8480194415490756,48.5453034081463
AUDJPY,4,3,2399,0.9752600414289152,2.7951816983212616,1578,0.7390705681627734,821,4.880159763756176,53.02209253855773
AUDJPY,5,3,2340,1.4067002070249697,3.777342655019494,1519,2.1063155792961146,821,3.4576771521574265,52.73504273504274
AUDJPY,6,3,2342,-0.779098182838322,-2.0355154069385453,1533,-0.06713990159307445,809,-3.864067796115143,44.53458582408198
AUDJPY,7,3,2401,-0.8713359388829062,-1.93311939333806,1580,-0.6552924793054222,821,-2.8296238503819358,46.230737192836315
AUDJPY,8,3,2401,-0.38012394388083204,-0.6936047267039663,1580,-0.4224196343984771,821,-0.6503714488934793,48.06330695543524
AUDJPY,9,3,2401,0.4792263268396971,0.8074553284500096,1580,0.3923121467604465,821,1.0092532593587482,48.39650145772595
AUDJPY,10,3,2400,0.420077343777112,0.7302550065548241,1579,0.8372414384648885,821,-0.07052574149305574,47.541666666666664
AUDJPY,11,3,2401,0.41541957965105464,0.8573408115996514,1580,1.2518855795150594,821,-0.7514673362313011,48.64639733444398
AUDJPY,12,3,2403,-0.43782938739226257,-1.0369194267615958,1582,-1.0145718251033946,821,-0.2882112402891911,45.984186433624636
AUDJPY,13,3,2408,-0.7766694723912132,-1.8570694539314343,1584,-1.3405726338707895,824,-1.405843618226896,47.3421926910299
AUDJPY,14,3,2408,-1.2920764491354082,-2.8962901759188395,1584,-2.115503352549711,824,-2.191464840444394,46.096345514950166
AUDJPY,15,3,2409,-0.5519648417770752,-1.175762385551994,1585,-0.3997285875501237,824,-1.6668435136612474,47.364051473640515
AUDJPY,16,3,2410,-0.28562096189370506,-0.611187729027942,1586,-0.29812486471011707,824,-0.7223243094874413,47.9253112033195
AUDJPY,17,3,2411,-0.11630432703723037,-0.2719583224856238,1587,-0.5870006062951177,824,0.4848144905874096,48.900871007880546
AUDJPY,18,3,2412,-0.7191015534036455,-1.8872470861003579,1588,-2.0364087715735417,824,-0.2974362587290294,48.134328358208954
AUDJPY,19,3,2412,-0.5354780044816123,-1.3417611471018807,1588,-1.116989547857892,824,-0.743994253363089,46.683250414593694
AUDJPY,20,3,2412,0.12036776666267779,0.25733087356624196,1588,1.6127619128157349,824,-2.3164057042685346,50.24875621890548
AUDJPY,21,3,2411,0.9045583855301799,1.8084027110989274,1587,2.974288889096675,824,-1.3886468079169416,51.05765242637909
AUDJPY,22,3,2410,0.7838396190191795,1.5236331396344205,1587,2.2569714760453423,823,-0.7157004050710464,49.00414937759336
AUDJPY,23,3,2411,0.12413532455964414,0.2630900662130525,1588,0.38721053594533095,823,-0.14193384804609036,47.6980506014102
AUDJPY,0,4,2412,-0.46562904743485334,-0.9590677927215803,1587,-1.3577520102156817,825,0.45408226437470334,47.42951907131012
AUDJPY,1,4,2412,-0.7267401585459826,-1.605918425310734,1587,-1.5625104088972284,825,-0.5088704736810921,48.6318407960199
AUDJPY,2,4,2408,-0.23140647260136546,-0.5447706778950218,1583,-1.5594176116532248,825,1.5628582250434664,48.08970099667774
AUDJPY,3,4,2406,0.8355396725562293,2.0928095096128416,1581,-0.08461725342955027,825,4.356071012338114,50.91438071487947
AUDJPY,4,4,2398,1.0897620537730488,2.6525445566968338,1578,1.210600627886706,820,2.9438025573484743,51.584653878231855
AUDJPY,5,4,2340,0.8091330395660552,1.8704740630641161,1519,1.6092025831104522,821,0.9540058343270362,49.572649572649574
AUDJPY,6,4,2342,-0.6334175600383553,-1.3249055943173262,1533,-0.5039363067689343,809,-1.8278367099819406,46.32792485055508
AUDJPY,7,4,2401,-0.7026253445830104,-1.2103344175706416,1580,-0.4597591334639079,821,-1.6130143194835906,46.230737192836315
AUDJPY,8,4,2401,-0.050438755661736154,-0.07718588883411408,1580,0.5050335058326164,821,-1.176824953937859,47.93835901707622
AUDJPY,9,4,2401,0.5842967712020866,0.8822344338896374,1580,0.3908775296991038,821,1.2302627453501802,48.0216576426489
AUDJPY,10,4,2400,0.5969225694805904,0.9673446512711437,1579,1.0743180862045014,821,-0.02899727813716606,48.75
AUDJPY,11,4,2401,-0.09267115882706782,-0.1794601346710093,1580,0.26064865484776994,821,-0.9726720242197968,47.2719700124948
AUDJPY,12,4,2403,-0.6802075283138299,-1.380446568909406,1582,-1.080277577310552,821,-0.9074739267946564,47.52392842280483
AUDJPY,13,4,2408,-1.111182220109663,-2.231589029438242,1584,-1.5107107390256864,824,-1.9219537198073424,46.13787375415283
AUDJPY,14,4,2408,-1.0543300606412296,-2.0197547237821043,1584,-1.3016878617923353,824,-1.806518663745329,46.013289036544855
AUDJPY,15,4,2409,-0.5288270672981767,-0.990762321125305,1585,-0.44592830410846196,824,-1.2159371970734414,47.447073474470734
AUDJPY,16,4,2410,-0.4687394291362897,-0.9056614546855355,1586,-0.9118238513991858,824,-0.2204704568384751,48.67219917012448
AUDJPY,17,4,2411,-0.467142116680062,-0.9885359286677119,1587,-1.0068899732073011,824,-0.2476867378467604,48.19576939029449
AUDJPY,18,4,2412,-0.5197749844166043,-1.1164096628836713,1588,-1.0831905577312835,824,-0.3751690207108701,47.38805970149254
AUDJPY,19,4,2412,-0.07288443715291947,-0.14494131247815853,1588,0.8126038525353281,824,-1.6669933296969128,48.714759535655055
AUDJPY,20,4,2412,0.5341636557160736,0.9754926237140642,1588,2.2939498871886093,824,-1.8321211278367813,50.20729684908789
AUDJPY,21,4,2411,0.9941602474841942,1.71827593374925,1587,2.4712358330620017,824,-0.7564854864951909,51.09912899211946
AUDJPY,22,4,2410,0.5966962555110302,1.0751188672352652,1587,1.8782667513727511,823,-1.0095796252125921,49.25311203319502
AUDJPY,23,4,2411,0.08196613715652344,0.15914331606673268,1588,0.2915752082429104,823,-0.18886923225574997,47.781003732890916
AUDJPY,0,6,2412,-0.3672246656796358,-0.664523772186514,1587,-1.569721956554797,825,1.4448095063531967,48.175787728026535
AUDJPY,1,6,2412,0.5402794802573518,1.0469012796299122,1587,-0.5113710700937746,825,3.099548076429741,50.20729684908789
AUDJPY,2,6,2407,0.9283283130908303,1.8419282834713797,1583,0.33169149518795865,824,2.8071801457615986,49.81304528458662
AUDJPY,3,6,2405,0.40088944153894934,0.784065886376665,1581,0.335087540576213,824,0.9504386640632596,49.23076923076923
AUDJPY,4,6,2398,0.6234879513851674,1.1522009158396538,1578,0.4137786085664646,820,1.6386093532315624,47.539616346955796
AUDJPY,5,6,2340,1.150579901229413,1.8085519281369942,1519,0.8168922051084692,821,2.0805996941240843,49.14529914529914
AUDJPY,6,6,2342,-0.08373009752978082,-0.11713998542234727,1533,0.5261129826005383,809,-1.2618268509734052,47.011101622544835
AUDJPY,7,6,2401,-0.26786971200152476,-0.3568730563733523,1580,0.428619806830711,821,-1.7249442421915229,46.230737192836315
AUDJPY,8,6,2401,0.23071421136373146,0.3079783860614415,1580,0.7169958545087274,821,-0.8160036374760916,47.64681382757184
AUDJPY,9,6,2401,0.24999784318379406,0.34734806963776477,1580,-0.05952887538254012,821,0.909632274989417,47.8134110787172
AUDJPY,10,6,2400,-0.14072031244579028,-0.20269562434657593,1579,0.15204020734216253,821,-0.7749765817077173,47.291666666666664
AUDJPY,11,6,2401,-0.6560829564829966,-1.0578976944038472,1580,-0.23445768198560168,821,-1.8660248120005365,47.02207413577676
AUDJPY,12,6,2403,-0.7862288954670054,-1.2550388828569037,1582,-0.7255142496920421,821,-1.303879099283336,47.02455264253017
AUDJPY,13,6,2408,-0.8538372836528749,-1.3692085800782807,1584,-0.8684333110938143,824,-1.2488972589733567,47.00996677740864
AUDJPY,14,6,2408,-1.219908712224317,-1.9741083549790026,1584,-1.7384830631800678,824,-0.9358203972900506,46.42857142857143
AUDJPY,15,6,2409,-1.053410796048948,-1.7149842450518435,1585,-1.280734706630618,824,-1.2021207975768409,46.94894146948941
AUDJPY,16,6,2410,-0.6178394341608688,-1.0147211351559793,1586,-0.6990647739083168,824,-0.8102236272553012,48.3402489626556
AUDJPY,17,6,2411,0.18219847989486262,0.2938838320803187,1587,1.0281377619226695,824,-1.1246171529768578,49.14973040232269
AUDJPY,18,6,2412,0.3566144719654843,0.5649671864275855,1588,1.3396598800981436,824,-1.051051327772094,49.33665008291874
AUDJPY,19,6,2412,0.42191297942818434,0.6549159912475496,1588,1.307575605837541,824,-0.8155929932666681,48.466003316749585
AUDJPY,20,6,2412,0.43070236582950616,0.6638139033573928,1588,1.660031256649345,824,-1.4551767934252147,49.17081260364842
AUDJPY,21,6,2411,0.8007385047808101,1.2326918090662202,1587,1.9885123238110656,824,-0.9518547854270376,50.43550394027374
AUDJPY,22,6,2410,0.40427674841175737,0.6373520795983703,1587,1.0774535411807635,823,-0.5851611334070428,49.04564315352697
AUDJPY,23,6,2411,-0.24293631894379777,-0.40717319493622706,1588,-0.4605739416904144,823,-0.011692509201864463,47.36623807548735
AUDJPY,0,8,2411,0.7560932033880776,1.2161547429173183,1587,-0.15246115419282294,824,2.5451429500414706,49.5230194939859
AUDJPY,1,8,2411,0.1253175916087323,0.2072201151686421,1587,-0.09066088066576668,824,0.5735110915449741,47.86395686437163
AUDJPY,2,8,2407,0.46924871879773655,0.7604335033909388,1583,-0.13005613043620656,824,1.7371797744393342,46.86331533028667
AUDJPY,3,8,2405,0.7097514106174132,1.0307818640513897,1581,-0.03427051064559299,824,1.968760290654534,47.4012474012474
AUDJPY,4,8,2398,1.1502914136344873,1.5625304806920386,1578,1.092567987340149,820,1.2692175632223697,48.70725604670559
AUDJPY,5,8,2340,1.6763002671663048,2.114888284773921,1519,1.475780902786208,821,1.7401089174847548,49.572649572649574
AUDJPY,6,8,2342,0.18995394909495847,0.23589845261983264,1533,0.6973228482226141,809,-0.8936222238553438,46.6268146883006
AUDJPY,7,8,2401,-0.6021686400198174,-0.7594203333777142,1580,0.025381172856261493,821,-1.7668293442987346,45.18950437317784
AUDJPY,8,8,2401,-0.50762469999483,-0.6205412809531426,1580,-0.03098086662817886,821,-1.3401837303552466,47.35526863806747
AUDJPY,9,8,2401,-0.30637522061124345,-0.37751083241424893,1580,-0.3909043566294065,821,-0.06437884097765166,47.73011245314452
AUDJPY,10,8,2400,-0.24815486103883141,-0.31484377469227703,1579,0.23140195794715807,821,-1.153123598342629,47.375
AUDJPY,11,8,2401,-0.4109982943305193,-0.5571948809620146,1580,0.11143900163267349,821,-1.3753546113512618,47.43856726364015
AUDJPY,12,8,2403,-0.9552548402315112,-1.3451933543386014,1582,-1.1847082609355764,821,-0.6368155874049939,46.85809404910529
AUDJPY,13,8,2408,-1.388062114637931,-2.00050672823925,1584,-1.5883825962874278,824,-1.2464770100366611,46.80232558139535
AUDJPY,14,8,2408,-1.3752714169635396,-1.940284814593135,1584,-1.4681787006283311,824,-1.3236629289602104,47.71594684385382
AUDJPY,15,8,2409,-0.3831833998516346,-0.5150586159748842,1585,0.46212888921516754,824,-1.7737967042872018,48.60938148609382
AUDJPY,16,8,2410,0.2616497724328176,0.353394514246173,1586,1.2310841941628434,824,-1.330646358873226,49.66804979253112
AUDJPY,17,8,2411,0.6702367123055698,0.9041823250130532,1587,1.4305636229256755,824,-0.5566184127511777,50.80879303193696
AUDJPY,18,8,2412,0.25315318207891657,0.34756067970554344,1588,0.9228009916200741,824,-0.8133779777093483,49.25373134328358
AUDJPY,19,8,2412,0.2192394175681298,0.3095732163081011,1588,0.9823573718910861,824,-0.9896400832999451,49.17081260364842
AUDJPY,20,8,2412,0.25916479070246096,0.36209575731428445,1588,1.0139021515799116,824,-1.0097581803214104,48.92205638474295
AUDJPY,21,8,2411,0.4693242278592534,0.6540453718710274,1587,1.1992485543469236,824,-0.8053757353386861,49.85483201990875
AUDJPY,22,8,2410,0.499409108532409,0.7285648775683966,1587,0.6810520751116536,823,0.2736177469775709,48.92116182572614
AUDJPY,23,8,2411,1.0230778570587884,1.5871190946760254,1588,0.2809815242699405,823,2.7540541677663994,49.979261717129816
AUDJPY,0,12,2411,0.8655168270646895,1.0052000049058265,1587,0.3383979955233253,824,1.4460280696546093,46.57818332642057
AUDJPY,1,12,2411,0.9896561883256006,1.1280949400474913,1587,0.5365203085060534,824,1.3799590978342393,47.32476150974699
AUDJPY,2,12,2407,1.3247081425921383,1.5260637584209318,1583,0.8688446952380335,824,1.630632209953908,47.486497714997924
AUDJPY,3,12,2405,0.8199493612483852,0.9507781355266913,1581,0.2837682685191701,824,1.4792771643633091,47.44282744282744
AUDJPY,4,12,2398,0.5730392889254812,0.6518166887760017,1578,0.3624753302436663,820,0.7129884211179655,47.539616346955796
AUDJPY,5,12,2340,0.743809375108412,0.8279785608951147,1519,0.6043172755850428,821,0.6201436143594847,48.07692307692308
AUDJPY,6,12,2342,-0.5512774452730254,-0.5884637497434186,1533,0.21480911608428088,809,-1.7147060661145455,47.011101622544835
AUDJPY,7,12,2401,-0.9162891949318493,-0.9687029354419334,1580,-0.03226556002494782,821,-2.075032537932945,46.56393169512703
AUDJPY,8,12,2401,-0.7790130599880892,-0.8115219236761446,1580,-0.3367630226327088,821,-1.1229686564110168,47.77176176593086
AUDJPY,9,12,2401,-0.6107498363312638,-0.6439700802065833,1580,-0.6759206204039563,821,-0.0957525398156114,47.77176176593086
AUDJPY,10,12,2400,-0.589815624891596,-0.635047012002406,1579,-0.1841939873794862,821,-1.0025986572331531,47.75
AUDJPY,11,12,2401,-0.30712634611885464,-0.3378055938561117,1580,0.6829954448000318,821,-1.897942786023565,48.18825489379425
AUDJPY,12,12,2403,-0.240872272831657,-0.26824775825369296,1582,0.5691355465421394,821,-1.442764500896797,48.980441115272576
AUDJPY,13,12,2408,-0.25210978325258504,-0.27652969684802037,1584,0.44670501666783885,824,-1.2405052778138277,48.754152823920265
AUDJPY,14,12,2408,-0.6206729061761889,-0.6789173616833164,1584,0.10957550485091133,824,-1.4476015600756527,49.33554817275748
AUDJPY,15,12,2409,-0.09926659002235752,-0.1090198319588287,1585,0.6751163864841225,824,-1.3159979214217972,49.439601494396015
AUDJPY,16,12,2410,0.0062298453712148795,0.007008084634961927,1586,0.4677063103721902,824,-0.7707480800561809,49.62655601659751
AUDJPY,17,12,2411,0.14614727086395454,0.16988797313689183,1587,0.573958108049212,824,-0.6266059642970078,49.108253836582335
AUDJPY,18,12,2412,0.1852024099342861,0.22139548919556057,1588,0.13561967887944942,824,0.20581275407995106,49.66832504145937
AUDJPY,19,12,2412,1.1324660915263285,1.3886543671644578,1588,0.8800311708785808,824,1.247614513451348,49.792703150912104
AUDJPY,20,12,2411,1.4649776317100962,1.7817909161611525,1588,1.612674196449528,823,0.773599450419128,50.06221484861053
AUDJPY,21,12,2410,1.2796323349977565,1.5281304277040746,1587,1.8166022113326856,823,-0.08518871430818165,50.16597510373444
AUDJPY,22,12,2409,1.1860800268311174,1.4280831173228035,1587,1.2710699336276452,822,0.6545934028211404,48.692403486924036
AUDJPY,23,12,2410,0.897433164873271,1.0614275531709456,1588,0.2508341722633286,822,1.6010247953896346,47.13692946058091
EURUSD,0,1,2412,-0.038736015150919824,-0.1290087589234797,1587,-1.03904026609267,825,1.2995428964167817,49.25373134328358
EURUSD,1,1,2411,-0.9092208473153071,-3.7943792609769424,1586,-3.805909113861805,825,-1.023712292090793,47.44919120696806
EURUSD,2,1,2408,-0.26139204562976104,-1.0721115589436332,1583,-0.23968003465346568,825,-2.117628196609278,48.837209302325576
EURUSD,3,1,2405,-0.3235478706344349,-1.3727608212560984,1580,-1.7887945554616782,825,0.39370400474975104,48.731808731808734
EURUSD,4,1,2399,-0.6143533951123054,-2.951656491847458,1578,-1.8124455621865518,821,-3.0568725706026543,47.186327636515216
EURUSD,5,1,2347,0.26312573489728336,1.8680833912529697,1525,1.2125861790625279,822,1.5969636921623231,52.27950575202386
EURUSD,6,1,2338,-0.210370252007737,-1.5761724064404947,1529,-0.17269923075402982,809,-3.7222037230789566,46.74935842600513
EURUSD,7,1,2401,-1.015840652314999,-8.09044560136045,1580,-4.749246573866362,821,-8.186107995513064,38.90045814244065
EURUSD,8,1,2401,-0.293433322035927,-2.1380829999012922,1580,-0.13820818359930825,821,-4.241006734746345,46.189087880049975
EURUSD,9,1,2401,-0.14432878226082455,-0.8467522037558107,1580,-2.6772045618483546,821,2.411266330751107,50.52061640982923
